week_start_date,ward_id,reported_cases,turbidity,ecoli_index,rainfall_mm,sanitation_index,population,monsoon_flag,outbreak_next_week
2024-07-15,W90,17,11.9,5.78,63.52,0.417,17849,1,0.0
2024-07-15,W91,22,17.77,6.07,99.63,0.685,24823,1,0.0
2024-07-15,W92,48,22.95,9.05,64.32,0.725,34223,1,0.0
2024-07-15,W93,15,11.45,5.28,71.0,0.559,15851,1,0.0
2024-07-15,W94,19,26.54,10.0,34.85,0.665,19000,1,0.0
2024-07-15,W95,24,16.51,6.22,66.1,0.593,20536,1,0.0
2024-07-15,W96,15,9.65,5.01,27.83,0.47,20726,1,0.0
2024-07-15,W97,38,27.34,10.0,29.8,0.607,31281,1,1.0
2024-07-15,W98,19,18.41,7.66,19.96,0.612,18267,1,0.0
2024-07-15,W99,15,16.61,7.94,30.52,0.631,22543,1,0.0
2024-07-15,W100,21,24.79,9.95,67.56,0.491,26657,1,1.0
2024-07-22,W01,30,22.58,9.45,149.66,0.833,40033,1,1.0
2024-07-22,W02,15,9.68,4.38,53.48,0.555,27644,1,0.0
2024-07-22,W03,32,18.85,8.16,82.52,0.55,34271,1,1.0
2024-07-22,W04,18,27.7,10.0,53.22,0.564,22662,1,1.0
2024-07-22,W05,27,14.16,5.81,43.5,0.494,21396,1,0.0
2024-07-22,W06,26,16.63,7.27,23.53,0.431,33431,1,0.0
2024-07-22,W07,50,16.73,7.53,81.81,0.578,34118,1,1.0
2024-07-22,W08,23,19.61,8.35,76.66,0.321,32912,1,0.0
2024-07-22,W09,49,36.26,10.0,51.88,0.306,29502,1,0.0
2024-07-22,W10,28,16.02,6.12,36.4,0.607,32802,1,0.0
2024-07-22,W11,29,14.25,5.01,23.92,0.673,40023,1,0.0
2024-07-22,W12,21,8.75,3.35,78.73,0.732,21560,1,0.0
2024-07-22,W13,25,11.06,3.71,56.56,0.699,36942,1,0.0
2024-07-22,W14,15,16.91,5.83,78.64,0.829,26877,1,1.0
2024-07-22,W15,56,13.43,5.77,63.02,0.531,34494,1,1.0
2024-07-22,W16,30,18.6,8.93,77.95,0.543,23529,1,0.0
2024-07-22,W17,30,17.8,6.93,71.15,0.544,21331,1,0.0
2024-07-22,W18,49,22.21,10.0,46.29,0.505,40882,1,1.0
2024-07-22,W19,25,20.08,8.79,46.13,0.502,23003,1,0.0
2024-07-22,W20,35,9.99,3.47,34.28,0.777,37681,1,0.0
2024-07-22,W21,13,18.08,6.46,37.38,0.82,27539,1,0.0
2024-07-22,W22,52,16.87,7.89,73.02,0.329,34488,1,0.0
2024-07-22,W23,24,18.39,8.41,71.88,0.587,34115,1,0.0
2024-07-22,W24,19,16.83,5.73,43.22,0.737,29948,1,0.0
2024-07-22,W25,16,14.1,4.89,41.82,0.77,20152,1,0.0
2024-07-22,W26,44,13.33,5.16,70.89,0.571,42728,1,0.0
2024-07-22,W27,26,17.13,6.94,99.13,0.743,35597,1,0.0
2024-07-22,W28,16,13.77,4.54,46.48,0.764,21681,1,0.0
2024-07-22,W29,29,16.16,7.32,70.12,0.743,32388,1,0.0
2024-07-22,W30,33,27.72,10.0,47.94,0.722,32225,1,0.0
2024-07-22,W31,33,13.1,6.35,40.39,0.746,24215,1,0.0
2024-07-22,W32,11,12.9,4.04,60.6,0.914,32799,1,1.0
2024-07-22,W33,20,26.13,10.0,35.97,0.492,16306,1,1.0
2024-07-22,W34,25,20.29,8.99,16.36,0.374,22526,1,0.0
2024-07-22,W35,51,17.68,8.59,81.96,0.452,28545,1,0.0
2024-07-22,W36,17,15.91,6.9,21.02,0.616,32879,1,1.0
2024-07-22,W37,40,22.0,9.32,154.06,0.413,32675,1,0.0
2024-07-22,W38,46,18.16,7.83,307.89,0.574,32082,1,0.0
2024-07-22,W39,15,7.72,2.74,50.09,0.709,20855,1,0.0
2024-07-22,W40,45,12.11,3.65,53.79,0.502,33091,1,0.0
2024-07-22,W41,27,11.71,4.22,37.38,0.643,34894,1,0.0
2024-07-22,W42,23,15.24,7.67,77.41,0.512,17327,1,0.0
2024-07-22,W43,40,20.89,10.0,30.19,0.341,26774,1,0.0
2024-07-22,W44,32,24.25,10.0,36.56,0.613,26589,1,0.0
2024-07-22,W45,34,24.5,10.0,42.56,0.307,29243,1,1.0
2024-07-22,W46,26,57.28,10.0,38.82,0.634,23284,1,1.0
2024-07-22,W47,14,8.52,3.18,22.24,0.893,22600,1,0.0
2024-07-22,W48,33,22.3,8.23,73.28,0.924,38034,1,1.0
2024-07-22,W49,50,31.14,10.0,62.55,0.661,37797,1,0.0
2024-07-22,W50,48,18.46,7.1,81.73,0.409,28168,1,0.0
2024-07-22,W51,24,14.73,6.65,81.59,0.697,34492,1,0.0
2024-07-22,W52,25,14.57,5.87,28.14,0.627,24874,1,0.0
2024-07-22,W53,46,27.45,10.0,69.69,0.683,27183,1,0.0
2024-07-22,W54,51,13.46,6.26,40.33,0.468,30586,1,0.0
2024-07-22,W55,34,21.03,8.82,80.4,0.372,17961,1,0.0
2024-07-22,W56,33,20.58,9.19,53.27,0.401,32340,1,0.0
2024-07-22,W57,25,18.26,8.34,35.49,0.465,18987,1,0.0
2024-07-22,W58,28,10.49,4.66,69.88,0.556,19735,1,0.0
2024-07-22,W59,49,12.58,5.46,16.07,0.413,34830,1,0.0
2024-07-22,W60,23,13.04,5.65,37.94,0.701,23754,1,0.0
2024-07-22,W61,17,15.3,6.65,88.32,0.522,22022,1,0.0
2024-07-22,W62,31,24.98,10.0,20.1,0.8,36329,1,1.0
2024-07-22,W63,31,17.74,7.04,82.27,0.934,43665,1,0.0
2024-07-22,W64,13,21.64,7.72,26.98,0.925,20878,1,1.0
2024-07-22,W65,19,10.62,4.34,23.9,0.943,44920,1,0.0
2024-07-22,W66,17,7.5,2.59,51.1,0.898,23367,1,0.0
2024-07-22,W67,27,24.05,9.51,29.07,0.738,21860,1,1.0
2024-07-22,W68,57,23.11,9.32,76.02,0.634,44352,1,1.0
2024-07-22,W69,12,9.03,3.7,32.58,0.689,23411,1,0.0
2024-07-22,W70,25,21.09,9.46,56.13,0.648,30024,1,0.0
2024-07-22,W71,23,17.29,6.67,36.66,0.664,20801,1,0.0
2024-07-22,W72,17,16.93,8.11,64.39,0.337,23716,1,1.0
2024-07-22,W73,10,17.52,8.01,53.61,0.332,17368,1,1.0
2024-07-22,W74,26,9.46,4.94,81.68,0.56,28403,1,0.0
2024-07-22,W75,17,17.21,6.67,42.89,0.742,31958,1,0.0
2024-07-22,W76,45,17.13,8.07,45.89,0.317,24907,1,0.0
2024-07-22,W77,43,13.5,5.63,50.31,0.673,30328,1,0.0
2024-07-22,W78,30,21.75,9.03,99.78,0.387,15876,1,0.0
2024-07-22,W79,26,35.52,10.0,23.79,0.627,22079,1,0.0
2024-07-22,W80,23,10.26,4.01,26.03,0.614,43000,1,0.0
2024-07-22,W81,29,13.61,5.54,52.84,0.627,26230,1,0.0
2024-07-22,W82,30,18.49,7.44,39.48,0.75,44488,1,0.0
2024-07-22,W83,15,14.18,5.61,68.01,0.755,41464,1,0.0
2024-07-22,W84,13,9.64,3.31,35.58,0.927,36107,1,0.0
2024-07-22,W85,30,21.91,10.0,74.47,0.496,24662,1,0.0
2024-07-22,W86,35,10.42,4.97,81.71,0.371,16679,1,0.0
2024-07-22,W87,29,26.11,10.0,49.46,0.321,24435,1,1.0
2024-07-22,W88,34,22.12,10.0,72.39,0.344,26151,1,0.0
2024-07-22,W89,32,18.16,7.64,38.47,0.479,19452,1,0.0
2024-07-22,W90,16,16.44,6.99,65.18,0.417,17849,1,0.0
2024-07-22,W91,15,25.15,10.0,45.0,0.685,24823,1,1.0
2024-07-22,W92,37,26.85,10.0,97.9,0.725,34223,1,0.0
2024-07-22,W93,8,15.39,6.15,99.47,0.559,15851,1,0.0
2024-07-22,W94,25,12.87,5.32,57.39,0.665,19000,1,0.0
2024-07-22,W95,20,15.06,5.55,92.86,0.593,20536,1,0.0
2024-07-22,W96,19,9.62,4.34,46.15,0.47,20726,1,0.0
2024-07-22,W97,37,8.68,4.36,93.56,0.607,31281,1,0.0
2024-07-22,W98,14,8.16,3.74,38.19,0.612,18267,1,0.0
2024-07-22,W99,20,13.52,6.34,47.38,0.631,22543,1,0.0
2024-07-22,W100,46,20.2,8.43,53.25,0.491,26657,1,0.0
2024-07-29,W01,44,40.09,10.0,66.55,0.833,40033,1,1.0
2024-07-29,W02,24,14.47,4.78,64.96,0.555,27644,1,0.0
2024-07-29,W03,42,23.48,9.14,41.81,0.55,34271,1,0.0
2024-07-29,W04,38,12.77,5.26,55.35,0.564,22662,1,0.0
2024-07-29,W05,25,11.42,5.02,82.71,0.494,21396,1,0.0
2024-07-29,W06,37,8.0,4.95,92.08,0.431,33431,1,0.0
2024-07-29,W07,53,15.91,6.93,69.44,0.578,34118,1,0.0
2024-07-29,W08,31,24.14,10.0,40.18,0.321,32912,1,1.0
2024-07-29,W09,54,27.54,10.0,64.2,0.306,29502,1,0.0
2024-07-29,W10,34,9.16,4.28,50.57,0.607,32802,1,0.0
2024-07-29,W11,28,7.94,3.08,33.66,0.673,40023,1,0.0
2024-07-29,W12,10,17.66,6.12,26.47,0.732,21560,1,1.0
2024-07-29,W13,16,11.91,5.69,44.99,0.699,36942,1,0.0
2024-07-29,W14,29,23.51,8.49,159.44,0.829,26877,1,0.0
2024-07-29,W15,37,13.75,6.72,29.91,0.531,34494,1,0.0
2024-07-29,W16,27,23.8,9.1,87.18,0.543,23529,1,1.0
2024-07-29,W17,24,17.35,7.26,80.49,0.544,21331,1,0.0
2024-07-29,W18,68,16.17,7.31,66.03,0.505,40882,1,0.0
2024-07-29,W19,28,16.26,7.84,32.46,0.502,23003,1,1.0
2024-07-29,W20,15,12.83,3.79,188.35,0.777,37681,1,0.0
2024-07-29,W21,17,13.18,4.05,38.61,0.82,27539,1,0.0
2024-07-29,W22,39,18.45,7.8,42.63,0.329,34488,1,0.0
2024-07-29,W23,32,23.02,9.45,20.92,0.587,34115,1,1.0
2024-07-29,W24,18,16.44,6.35,50.83,0.737,29948,1,0.0
2024-07-29,W25,12,11.9,4.75,62.53,0.77,20152,1,0.0
2024-07-29,W26,33,25.83,10.0,68.0,0.571,42728,1,0.0
2024-07-29,W27,22,19.31,7.98,81.86,0.743,35597,1,1.0
2024-07-29,W28,12,11.08,4.02,24.77,0.764,21681,1,0.0
2024-07-29,W29,28,21.69,8.67,57.39,0.743,32388,1,1.0
2024-07-29,W30,36,18.25,6.44,31.34,0.722,32225,1,0.0
2024-07-29,W31,22,14.19,6.26,59.72,0.746,24215,1,0.0
2024-07-29,W32,22,11.63,3.89,59.6,0.914,32799,1,0.0
2024-07-29,W33,37,16.51,6.77,42.01,0.492,16306,1,0.0
2024-07-29,W34,25,9.95,5.12,75.01,0.374,22526,1,0.0
2024-07-29,W35,37,34.08,10.0,78.74,0.452,28545,1,0.0
2024-07-29,W36,42,6.81,2.49,40.22,0.616,32879,1,0.0
2024-07-29,W37,43,37.29,10.0,28.55,0.413,32675,1,0.0
2024-07-29,W38,30,36.55,10.0,72.54,0.574,32082,1,1.0
2024-07-29,W39,8,11.04,5.11,39.65,0.709,20855,1,0.0
2024-07-29,W40,24,16.08,6.77,39.12,0.502,33091,1,0.0
2024-07-29,W41,12,8.08,3.87,51.17,0.643,34894,1,0.0
2024-07-29,W42,20,34.66,10.0,108.05,0.512,17327,1,0.0
2024-07-29,W43,44,15.16,6.93,58.12,0.341,26774,1,0.0
2024-07-29,W44,34,15.2,6.67,40.38,0.613,26589,1,0.0
2024-07-29,W45,51,14.2,7.57,36.33,0.307,29243,1,0.0
2024-07-29,W46,34,20.58,8.64,82.64,0.634,23284,1,0.0
2024-07-29,W47,5,8.44,3.75,59.08,0.893,22600,1,0.0
2024-07-29,W48,27,19.84,7.65,78.18,0.924,38034,1,1.0
2024-07-29,W49,57,27.7,10.0,17.52,0.661,37797,1,0.0
2024-07-29,W50,38,18.41,7.27,62.35,0.409,28168,1,0.0
2024-07-29,W51,23,16.42,5.72,48.71,0.697,34492,1,0.0
2024-07-29,W52,21,12.96,5.72,81.72,0.627,24874,1,0.0
2024-07-29,W53,32,28.74,10.0,81.16,0.683,27183,1,0.0
2024-07-29,W54,20,22.18,10.0,208.64,0.468,30586,1,0.0
2024-07-29,W55,25,23.53,10.0,41.83,0.372,17961,1,0.0
2024-07-29,W56,44,21.33,9.48,48.5,0.401,32340,1,0.0
2024-07-29,W57,25,14.35,7.13,56.01,0.465,18987,1,0.0
2024-07-29,W58,13,15.52,6.81,21.1,0.556,19735,1,0.0
2024-07-29,W59,33,8.52,5.2,26.6,0.413,34830,1,0.0
2024-07-29,W60,19,12.98,6.45,21.88,0.701,23754,1,0.0
2024-07-29,W61,18,18.93,7.76,79.27,0.522,22022,1,0.0
2024-07-29,W62,39,8.83,5.0,28.55,0.8,36329,1,0.0
2024-07-29,W63,37,31.88,10.0,16.3,0.934,43665,1,1.0
2024-07-29,W64,18,8.14,2.3,76.49,0.925,20878,1,0.0
2024-07-29,W65,21,5.51,2.26,95.91,0.943,44920,1,0.0
2024-07-29,W66,8,10.59,3.63,68.28,0.898,23367,1,0.0
2024-07-29,W67,30,12.48,4.38,26.41,0.738,21860,1,0.0
2024-07-29,W68,73,22.19,8.68,30.15,0.634,44352,1,1.0
2024-07-29,W69,10,8.34,4.13,43.01,0.689,23411,1,0.0
2024-07-29,W70,32,18.67,7.88,58.88,0.648,30024,1,0.0
2024-07-29,W71,14,15.29,5.7,42.16,0.664,20801,1,0.0
2024-07-29,W72,38,16.75,7.36,67.61,0.337,23716,1,0.0
2024-07-29,W73,27,12.73,6.67,162.21,0.332,17368,1,0.0
2024-07-29,W74,27,22.86,8.32,73.92,0.56,28403,1,0.0
2024-07-29,W75,24,15.87,6.2,56.19,0.742,31958,1,0.0
2024-07-29,W76,35,12.46,6.41,42.58,0.317,24907,1,0.0
2024-07-29,W77,30,11.47,5.21,54.09,0.673,30328,1,0.0
2024-07-29,W78,28,29.14,10.0,204.35,0.387,15876,1,0.0
2024-07-29,W79,26,15.85,7.3,71.09,0.627,22079,1,0.0
2024-07-29,W80,27,7.7,4.41,72.22,0.614,43000,1,0.0
2024-07-29,W81,21,14.86,4.5,56.34,0.627,26230,1,0.0
2024-07-29,W82,39,11.94,4.94,73.9,0.75,44488,1,0.0
2024-07-29,W83,27,15.69,5.73,31.7,0.755,41464,1,0.0
2024-07-29,W84,16,10.75,4.56,62.79,0.927,36107,1,0.0
2024-07-29,W85,29,23.36,10.0,45.82,0.496,24662,1,1.0
2024-07-29,W86,14,17.96,7.99,61.2,0.371,16679,1,0.0
2024-07-29,W87,52,14.44,6.44,76.65,0.321,24435,1,0.0
2024-07-29,W88,42,22.12,9.71,95.44,0.344,26151,1,0.0
2024-07-29,W89,21,14.7,6.27,64.63,0.479,19452,1,0.0
2024-07-29,W90,21,14.52,7.14,35.66,0.417,17849,1,0.0
2024-07-29,W91,28,16.23,6.12,82.41,0.685,24823,1,0.0
2024-07-29,W92,37,37.19,10.0,96.73,0.725,34223,1,0.0
2024-07-29,W93,14,19.6,7.17,38.9,0.559,15851,1,1.0
2024-07-29,W94,11,20.4,7.4,34.0,0.665,19000,1,0.0
2024-07-29,W95,15,19.63,8.15,193.45,0.593,20536,1,1.0
2024-07-29,W96,19,13.38,5.49,79.25,0.47,20726,1,0.0
2024-07-29,W97,20,17.67,7.85,94.09,0.607,31281,1,0.0
2024-07-29,W98,14,9.99,4.84,63.92,0.612,18267,1,0.0
2024-07-29,W99,24,16.8,6.81,71.76,0.631,22543,1,0.0
2024-07-29,W100,31,16.74,7.93,34.63,0.491,26657,1,0.0
2024-08-05,W01,45,18.69,8.04,26.27,0.833,40033,1,0.0
2024-08-05,W02,31,12.61,6.4,33.86,0.555,27644,1,0.0
2024-08-05,W03,39,13.52,6.79,30.81,0.55,34271,1,0.0
2024-08-05,W04,13,13.35,5.99,54.96,0.564,22662,1,0.0
2024-08-05,W05,22,16.55,7.38,39.02,0.494,21396,1,1.0
2024-08-05,W06,31,20.69,8.42,52.51,0.431,33431,1,1.0
2024-08-05,W07,40,15.06,6.35,45.54,0.578,34118,1,0.0
2024-08-05,W08,58,15.6,6.68,69.59,0.321,32912,1,0.0
2024-08-05,W09,43,30.2,10.0,50.98,0.306,29502,1,1.0
2024-08-05,W10,17,10.68,5.67,72.66,0.607,32802,1,0.0
2024-08-05,W11,24,8.52,4.23,30.61,0.673,40023,1,0.0
2024-08-05,W12,18,9.07,4.4,32.43,0.732,21560,1,0.0
2024-08-05,W13,20,9.86,3.94,39.21,0.699,36942,1,0.0
2024-08-05,W14,25,37.67,10.0,25.96,0.829,26877,1,0.0
2024-08-05,W15,24,9.0,3.26,43.3,0.531,34494,1,0.0
2024-08-05,W16,36,25.19,10.0,30.26,0.543,23529,1,1.0
2024-08-05,W17,22,16.67,6.61,44.86,0.544,21331,1,0.0
2024-08-05,W18,52,18.73,8.47,198.09,0.505,40882,1,0.0
2024-08-05,W19,36,13.83,8.2,60.37,0.502,23003,1,0.0
2024-08-05,W20,35,36.49,10.0,45.77,0.777,37681,1,1.0
2024-08-05,W21,23,15.32,6.5,65.53,0.82,27539,1,0.0
2024-08-05,W22,51,13.09,6.01,81.28,0.329,34488,1,0.0
2024-08-05,W23,54,10.46,5.42,81.35,0.587,34115,1,0.0
2024-08-05,W24,24,16.62,6.48,52.57,0.737,29948,1,0.0
2024-08-05,W25,19,16.52,7.0,63.35,0.77,20152,1,0.0
2024-08-05,W26,49,22.95,9.68,202.92,0.571,42728,1,0.0
2024-08-05,W27,44,15.38,6.47,24.6,0.743,35597,1,0.0
2024-08-05,W28,12,6.83,3.3,73.72,0.764,21681,1,0.0
2024-08-05,W29,40,17.46,7.29,50.62,0.743,32388,1,0.0
2024-08-05,W30,24,14.35,4.94,63.28,0.722,32225,1,0.0
2024-08-05,W31,13,17.85,8.59,27.73,0.746,24215,1,0.0
2024-08-05,W32,11,12.13,4.45,83.31,0.914,32799,1,0.0
2024-08-05,W33,16,16.08,7.45,73.84,0.492,16306,1,0.0
2024-08-05,W34,14,21.72,9.92,68.4,0.374,22526,1,0.0
2024-08-05,W35,45,36.76,10.0,51.21,0.452,28545,1,0.0
2024-08-05,W36,18,9.81,4.07,45.0,0.616,32879,1,0.0
2024-08-05,W37,44,12.8,6.15,36.61,0.413,32675,1,0.0
2024-08-05,W38,38,19.68,8.03,53.28,0.574,32082,1,0.0
2024-08-05,W39,13,8.87,4.62,56.28,0.709,20855,1,0.0
2024-08-05,W40,31,12.68,6.37,31.79,0.502,33091,1,0.0
2024-08-05,W41,29,12.51,5.05,24.39,0.643,34894,1,1.0
2024-08-05,W42,26,44.05,10.0,25.33,0.512,17327,1,0.0
2024-08-05,W43,36,20.94,9.44,83.79,0.341,26774,1,0.0
2024-08-05,W44,13,17.4,7.07,75.69,0.613,26589,1,0.0
2024-08-05,W45,31,12.61,7.52,71.85,0.307,29243,1,0.0
2024-08-05,W46,24,35.14,10.0,59.68,0.634,23284,1,0.0
2024-08-05,W47,14,16.97,5.93,76.51,0.893,22600,1,0.0
2024-08-05,W48,26,22.12,7.87,35.93,0.924,38034,1,1.0
2024-08-05,W49,48,12.8,6.32,65.9,0.661,37797,1,0.0
2024-08-05,W50,42,15.63,5.38,169.47,0.409,28168,1,0.0
2024-08-05,W51,20,10.6,3.79,71.37,0.697,34492,1,0.0
2024-08-05,W52,19,25.28,10.0,62.98,0.627,24874,1,1.0
2024-08-05,W53,31,35.78,10.0,36.08,0.683,27183,1,0.0
2024-08-05,W54,48,56.87,10.0,36.11,0.468,30586,1,1.0
2024-08-05,W55,33,15.99,7.67,58.5,0.372,17961,1,0.0
2024-08-05,W56,37,20.98,8.94,71.3,0.401,32340,1,0.0
2024-08-05,W57,26,20.86,8.79,79.74,0.465,18987,1,0.0
2024-08-05,W58,16,6.75,3.33,45.97,0.556,19735,1,0.0
2024-08-05,W59,33,10.01,5.67,74.13,0.413,34830,1,0.0
2024-08-05,W60,18,10.59,3.08,48.09,0.701,23754,1,0.0
2024-08-05,W61,21,16.08,7.69,62.42,0.522,22022,1,0.0
2024-08-05,W62,15,12.11,4.81,28.89,0.8,36329,1,0.0
2024-08-05,W63,45,7.82,4.19,96.12,0.934,43665,1,0.0
2024-08-05,W64,10,19.61,7.06,39.93,0.925,20878,1,0.0
2024-08-05,W65,16,18.58,7.03,26.21,0.943,44920,1,1.0
2024-08-05,W66,8,12.69,5.34,74.89,0.898,23367,1,0.0
2024-08-05,W67,23,11.47,4.75,53.6,0.738,21860,1,0.0
2024-08-05,W68,56,10.9,5.35,80.26,0.634,44352,1,0.0
2024-08-05,W69,16,10.12,4.0,26.93,0.689,23411,1,0.0
2024-08-05,W70,25,19.97,8.13,76.57,0.648,30024,1,1.0
2024-08-05,W71,10,16.02,5.84,35.58,0.664,20801,1,0.0
2024-08-05,W72,28,16.03,7.5,74.39,0.337,23716,1,0.0
2024-08-05,W73,16,28.69,10.0,17.42,0.332,17368,1,0.0
2024-08-05,W74,23,19.61,8.83,45.07,0.56,28403,1,1.0
2024-08-05,W75,19,18.39,7.1,90.96,0.742,31958,1,0.0
2024-08-05,W76,34,10.94,6.39,69.46,0.317,24907,1,0.0
2024-08-05,W77,25,15.01,4.82,68.27,0.673,30328,1,0.0
2024-08-05,W78,27,38.19,10.0,54.64,0.387,15876,1,1.0
2024-08-05,W79,23,30.43,10.0,36.43,0.627,22079,1,0.0
2024-08-05,W80,24,15.08,5.71,74.1,0.614,43000,1,1.0
2024-08-05,W81,23,13.69,5.28,68.2,0.627,26230,1,0.0
2024-08-05,W82,22,18.31,8.35,20.48,0.75,44488,1,0.0
2024-08-05,W83,26,10.2,3.87,61.11,0.755,41464,1,0.0
2024-08-05,W84,18,17.02,6.3,30.98,0.927,36107,1,0.0
2024-08-05,W85,35,17.9,7.34,32.18,0.496,24662,1,0.0
2024-08-05,W86,20,14.78,6.36,87.12,0.371,16679,1,1.0
2024-08-05,W87,32,17.76,8.15,37.0,0.321,24435,1,1.0
2024-08-05,W88,35,27.84,10.0,42.3,0.344,26151,1,0.0
2024-08-05,W89,16,19.13,8.31,46.37,0.479,19452,1,1.0
2024-08-05,W90,21,9.74,5.25,29.36,0.417,17849,1,0.0
2024-08-05,W91,17,20.96,9.25,30.26,0.685,24823,1,0.0
2024-08-05,W92,49,36.2,10.0,67.17,0.725,34223,1,0.0
2024-08-05,W93,23,8.67,4.52,71.81,0.559,15851,1,0.0
2024-08-05,W94,20,12.43,6.07,43.56,0.665,19000,1,0.0
2024-08-05,W95,21,28.52,10.0,92.05,0.593,20536,1,1.0
2024-08-05,W96,21,16.82,7.0,49.55,0.47,20726,1,0.0
2024-08-05,W97,32,18.89,7.7,63.67,0.607,31281,1,0.0
2024-08-05,W98,7,15.39,6.53,29.6,0.612,18267,1,0.0
2024-08-05,W99,14,21.93,9.24,81.24,0.631,22543,1,1.0
2024-08-05,W100,35,13.3,6.63,55.55,0.491,26657,1,0.0
2024-08-12,W01,37,9.4,4.4,50.6,0.833,40033,1,0.0
2024-08-12,W02,28,10.06,4.46,43.17,0.555,27644,1,0.0
2024-08-12,W03,27,11.75,5.39,25.12,0.55,34271,1,0.0
2024-08-12,W04,20,11.46,5.28,82.85,0.564,22662,1,0.0
2024-08-12,W05,33,10.48,4.95,58.44,0.494,21396,1,1.0
2024-08-12,W06,47,11.89,6.24,64.16,0.431,33431,1,0.0
2024-08-12,W07,43,11.06,5.75,61.78,0.578,34118,1,0.0
2024-08-12,W08,32,21.34,9.78,47.22,0.321,32912,1,0.0
2024-08-12,W09,65,27.02,10.0,50.64,0.306,29502,1,0.0
2024-08-12,W10,25,15.47,6.63,86.37,0.607,32802,1,1.0
2024-08-12,W11,24,7.53,3.88,12.78,0.673,40023,1,0.0
2024-08-12,W12,15,9.49,3.57,22.16,0.732,21560,1,0.0
2024-08-12,W13,23,9.01,3.81,38.33,0.699,36942,1,0.0
2024-08-12,W14,25,10.27,4.18,31.16,0.829,26877,1,0.0
2024-08-12,W15,14,9.5,5.23,25.58,0.531,34494,1,0.0
2024-08-12,W16,37,13.17,5.01,29.39,0.543,23529,1,0.0
2024-08-12,W17,25,12.15,6.49,22.28,0.544,21331,1,1.0
2024-08-12,W18,43,37.83,10.0,21.26,0.505,40882,1,0.0
2024-08-12,W19,30,19.78,8.2,48.53,0.502,23003,1,0.0
2024-08-12,W20,53,12.45,5.51,93.32,0.777,37681,1,0.0
2024-08-12,W21,16,19.05,8.46,39.04,0.82,27539,1,1.0
2024-08-12,W22,29,18.27,8.59,84.9,0.329,34488,1,0.0
2024-08-12,W23,25,26.53,10.0,19.74,0.587,34115,1,0.0
2024-08-12,W24,26,15.79,6.77,71.68,0.737,29948,1,0.0
2024-08-12,W25,19,17.71,6.34,41.19,0.77,20152,1,0.0
2024-08-12,W26,61,41.56,10.0,55.38,0.571,42728,1,0.0
2024-08-12,W27,22,7.62,2.34,54.76,0.743,35597,1,0.0
2024-08-12,W28,6,16.36,6.09,70.53,0.764,21681,1,1.0
2024-08-12,W29,23,18.02,6.07,60.11,0.743,32388,1,0.0
2024-08-12,W30,20,19.78,7.4,22.2,0.722,32225,1,0.0
2024-08-12,W31,28,11.51,4.32,80.95,0.746,24215,1,0.0
2024-08-12,W32,9,17.21,6.23,25.56,0.914,32799,1,0.0
2024-08-12,W33,18,26.35,10.0,46.33,0.492,16306,1,0.0
2024-08-12,W34,33,20.28,7.78,86.23,0.374,22526,1,0.0
2024-08-12,W35,36,25.92,10.0,31.74,0.452,28545,1,0.0
2024-08-12,W36,27,13.13,4.6,51.44,0.616,32879,1,1.0
2024-08-12,W37,28,12.53,7.33,80.55,0.413,32675,1,0.0
2024-08-12,W38,28,16.24,7.5,34.66,0.574,32082,1,0.0
2024-08-12,W39,14,13.47,5.07,29.86,0.709,20855,1,0.0
2024-08-12,W40,28,10.23,5.35,37.54,0.502,33091,1,0.0
2024-08-12,W41,39,7.51,3.01,38.83,0.643,34894,1,0.0
2024-08-12,W42,29,17.61,6.74,81.69,0.512,17327,1,0.0
2024-08-12,W43,24,27.61,10.0,60.24,0.341,26774,1,1.0
2024-08-12,W44,36,24.91,9.91,26.28,0.613,26589,1,0.0
2024-08-12,W45,35,22.05,9.2,69.75,0.307,29243,1,1.0
2024-08-12,W46,32,26.96,10.0,40.87,0.634,23284,1,0.0
2024-08-12,W47,11,18.71,7.96,53.37,0.893,22600,1,1.0
2024-08-12,W48,30,13.9,3.67,93.85,0.924,38034,1,0.0
2024-08-12,W49,35,27.04,10.0,25.82,0.661,37797,1,0.0
2024-08-12,W50,29,27.71,10.0,61.03,0.409,28168,1,1.0
2024-08-12,W51,19,15.69,6.22,26.68,0.697,34492,1,0.0
2024-08-12,W52,37,21.12,8.25,77.73,0.627,24874,1,0.0
2024-08-12,W53,28,18.75,8.57,33.64,0.683,27183,1,0.0
2024-08-12,W54,70,21.62,8.89,192.72,0.468,30586,1,0.0
2024-08-12,W55,33,17.53,8.58,71.29,0.372,17961,1,0.0
2024-08-12,W56,43,23.77,9.86,70.21,0.401,32340,1,1.0
2024-08-12,W57,24,25.55,10.0,60.93,0.465,18987,1,1.0
2024-08-12,W58,10,12.61,5.13,82.68,0.556,19735,1,0.0
2024-08-12,W59,47,21.08,8.33,69.95,0.413,34830,1,0.0
2024-08-12,W60,9,14.58,5.63,62.06,0.701,23754,1,0.0
2024-08-12,W61,25,13.55,6.07,53.95,0.522,22022,1,0.0
2024-08-12,W62,21,11.08,4.97,23.34,0.8,36329,1,0.0
2024-08-12,W63,22,35.46,10.0,24.86,0.934,43665,1,0.0
2024-08-12,W64,11,11.37,4.22,18.89,0.925,20878,1,0.0
2024-08-12,W65,28,5.81,2.46,69.06,0.943,44920,1,0.0
