week_start_date,ward_id,reported_cases,cholera_cases,typhoid_cases,dysentery_cases,hepatitis_a_cases,hospital_reporting_rate,population_estimate,sanitation_index
2024-07-22,W20,35,11,8,8,8,0.939,37681,0.777
2024-07-22,W21,13,3,4,1,5,0.944,27539,0.82
2024-07-22,W22,52,18,11,16,7,0.795,34488,0.329
2024-07-22,W23,24,5,7,6,6,0.88,34115,0.587
2024-07-22,W24,19,7,4,5,3,0.913,29948,0.737
2024-07-22,W25,16,4,4,4,4,0.915,20152,0.77
2024-07-22,W26,44,10,11,13,10,0.818,42728,0.571
2024-07-22,W27,26,7,7,7,5,0.883,35597,0.743
2024-07-22,W28,16,6,6,3,1,0.953,21681,0.764
2024-07-22,W29,29,9,5,12,3,0.877,32388,0.743
2024-07-22,W30,33,12,9,6,6,0.862,32225,0.722
2024-07-22,W31,33,7,4,11,11,0.935,24215,0.746
2024-07-22,W32,11,0,2,7,2,0.879,32799,0.914
2024-07-22,W33,20,4,7,3,6,0.788,16306,0.492
2024-07-22,W34,25,2,5,5,13,0.833,22526,0.374
2024-07-22,W35,51,15,19,12,5,0.777,28545,0.452
2024-07-22,W36,17,4,5,7,1,0.87,32879,0.616
2024-07-22,W37,40,14,9,13,4,0.799,32675,0.413
2024-07-22,W38,46,18,10,7,11,0.757,32082,0.574
2024-07-22,W39,15,4,4,3,4,0.904,20855,0.709
2024-07-22,W40,45,16,9,14,6,0.723,33091,0.502
2024-07-22,W41,27,8,1,9,9,0.779,34894,0.643
2024-07-22,W42,23,5,4,8,6,0.808,17327,0.512
2024-07-22,W43,40,12,11,12,5,0.842,26774,0.341
2024-07-22,W44,32,9,5,14,4,0.824,26589,0.613
2024-07-22,W45,34,9,10,10,5,0.817,29243,0.307
2024-07-22,W46,26,7,4,7,8,0.908,23284,0.634
2024-07-22,W47,14,4,3,5,2,0.872,22600,0.893
2024-07-22,W48,33,8,14,8,3,0.869,38034,0.924
2024-07-22,W49,50,15,12,13,10,0.915,37797,0.661
2024-07-22,W50,48,15,9,13,11,0.867,28168,0.409
2024-07-22,W51,24,6,4,5,9,0.923,34492,0.697
2024-07-22,W52,25,6,4,6,9,0.851,24874,0.627
2024-07-22,W53,46,18,11,11,6,0.922,27183,0.683
2024-07-22,W54,51,15,10,13,13,0.845,30586,0.468
2024-07-22,W55,34,13,8,6,7,0.727,17961,0.372
2024-07-22,W56,33,13,7,7,6,0.774,32340,0.401
2024-07-22,W57,25,8,9,5,3,0.627,18987,0.465
2024-07-22,W58,28,9,5,8,6,0.832,19735,0.556
2024-07-22,W59,49,15,14,13,7,0.84,34830,0.413
2024-07-22,W60,23,12,2,7,2,0.909,23754,0.701
2024-07-22,W61,17,4,4,4,5,0.869,22022,0.522
2024-07-22,W62,31,9,9,9,4,0.964,36329,0.8
2024-07-22,W63,31,10,9,8,4,0.968,43665,0.934
2024-07-22,W64,13,4,5,3,1,0.938,20878,0.925
2024-07-22,W65,19,6,2,7,4,0.944,44920,0.943
2024-07-22,W66,17,4,4,5,4,0.875,23367,0.898
2024-07-22,W67,27,12,8,5,2,0.844,21860,0.738
2024-07-22,W68,57,20,13,11,13,0.937,44352,0.634
2024-07-22,W69,12,4,4,3,1,0.903,23411,0.689
2024-07-22,W70,25,9,5,3,8,0.801,30024,0.648
2024-07-22,W71,23,8,5,6,4,0.919,20801,0.664
2024-07-22,W72,17,3,5,6,3,0.772,23716,0.337
2024-07-22,W73,10,4,1,3,2,0.718,17368,0.332
2024-07-22,W74,26,8,7,6,5,0.886,28403,0.56
2024-07-22,W75,17,7,5,1,4,0.922,31958,0.742
2024-07-22,W76,45,11,14,9,11,0.777,24907,0.317
2024-07-22,W77,43,12,6,15,10,0.82,30328,0.673
2024-07-22,W78,30,8,10,9,3,0.784,15876,0.387
2024-07-22,W79,26,12,2,7,5,0.838,22079,0.627
2024-07-22,W80,23,6,8,5,4,0.87,43000,0.614
2024-07-22,W81,29,9,7,9,4,0.86,26230,0.627
2024-07-22,W82,30,10,8,10,2,0.852,44488,0.75
2024-07-22,W83,15,2,3,5,5,0.867,41464,0.755
2024-07-22,W84,13,2,3,4,4,0.952,36107,0.927
2024-07-22,W85,30,8,11,5,6,0.767,24662,0.496
2024-07-22,W86,35,9,9,9,8,0.824,16679,0.371
2024-07-22,W87,29,9,4,10,6,0.856,24435,0.321
2024-07-22,W88,34,10,13,6,5,0.706,26151,0.344
2024-07-22,W89,32,10,10,4,8,0.811,19452,0.479
2024-07-22,W90,16,5,4,6,1,0.823,17849,0.417
2024-07-22,W91,15,4,5,4,2,0.932,24823,0.685
2024-07-22,W92,37,9,8,10,10,0.851,34223,0.725
2024-07-22,W93,8,2,1,1,4,0.817,15851,0.559
2024-07-22,W94,25,9,5,6,5,0.912,19000,0.665
2024-07-22,W95,20,7,4,5,4,0.772,20536,0.593
2024-07-22,W96,19,7,7,4,1,0.819,20726,0.47
2024-07-22,W97,37,8,13,8,8,0.866,31281,0.607
2024-07-22,W98,14,5,3,5,1,0.92,18267,0.612
2024-07-22,W99,20,6,6,3,5,0.808,22543,0.631
2024-07-22,W100,46,14,16,9,7,0.78,26657,0.491
2024-07-29,W01,44,9,11,12,12,0.936,40033,0.833
2024-07-29,W02,24,6,3,10,5,0.947,27644,0.555
2024-07-29,W03,42,12,13,11,6,0.77,34271,0.55
2024-07-29,W04,38,10,10,10,8,0.823,22662,0.564
2024-07-29,W05,25,4,5,7,9,0.828,21396,0.494
2024-07-29,W06,37,13,9,6,9,0.824,33431,0.431
2024-07-29,W07,53,19,10,11,13,0.821,34118,0.578
2024-07-29,W08,31,8,9,6,8,0.729,32912,0.321
2024-07-29,W09,54,16,14,14,10,0.719,29502,0.306
2024-07-29,W10,34,10,10,8,6,0.855,32802,0.607
2024-07-29,W11,28,11,6,6,5,0.937,40023,0.673
2024-07-29,W12,10,2,3,3,2,0.793,21560,0.732
2024-07-29,W13,16,8,3,3,2,0.9,36942,0.699
2024-07-29,W14,29,11,6,8,4,0.779,26877,0.829
2024-07-29,W15,37,14,5,9,9,0.82,34494,0.531
2024-07-29,W16,27,9,7,8,3,0.947,23529,0.543
2024-07-29,W17,24,9,2,6,7,0.871,21331,0.544
2024-07-29,W18,68,16,17,18,17,0.876,40882,0.505
2024-07-29,W19,28,4,5,15,4,0.838,23003,0.502
2024-07-29,W20,15,4,4,4,3,0.904,37681,0.777
2024-07-29,W21,17,6,5,5,1,0.98,27539,0.82
2024-07-29,W22,39,8,12,10,9,0.817,34488,0.329
2024-07-29,W23,32,12,8,7,5,0.882,34115,0.587
2024-07-29,W24,18,5,3,5,5,0.85,29948,0.737
2024-07-29,W25,12,2,3,2,5,0.896,20152,0.77
2024-07-29,W26,33,12,7,9,5,0.826,42728,0.571
2024-07-29,W27,22,5,10,6,1,0.886,35597,0.743
2024-07-29,W28,12,5,1,2,4,0.918,21681,0.764
2024-07-29,W29,28,8,5,9,6,0.847,32388,0.743
2024-07-29,W30,36,10,8,7,11,0.854,32225,0.722
2024-07-29,W31,22,7,6,7,2,0.87,24215,0.746
2024-07-29,W32,22,6,7,4,5,0.899,32799,0.914
2024-07-29,W33,37,10,10,13,4,0.793,16306,0.492
2024-07-29,W34,25,6,12,1,6,0.844,22526,0.374
2024-07-29,W35,37,9,10,4,14,0.836,28545,0.452
2024-07-29,W36,42,11,13,11,7,0.795,32879,0.616
2024-07-29,W37,43,13,10,13,7,0.766,32675,0.413
2024-07-29,W38,30,9,10,6,5,0.871,32082,0.574
2024-07-29,W39,8,3,2,3,0,0.811,20855,0.709
2024-07-29,W40,24,8,7,6,3,0.8,33091,0.502
2024-07-29,W41,12,2,6,3,1,0.853,34894,0.643
2024-07-29,W42,20,6,5,6,3,0.86,17327,0.512
2024-07-29,W43,44,12,10,15,7,0.786,26774,0.341
2024-07-29,W44,34,13,6,8,7,0.854,26589,0.613
2024-07-29,W45,51,13,17,5,16,0.708,29243,0.307
2024-07-29,W46,34,13,10,6,5,0.829,23284,0.634
2024-07-29,W47,5,2,1,0,2,0.853,22600,0.893
2024-07-29,W48,27,10,10,3,4,0.934,38034,0.924
2024-07-29,W49,57,12,16,12,17,0.825,37797,0.661
2024-07-29,W50,38,16,10,4,8,0.758,28168,0.409
2024-07-29,W51,23,7,5,8,3,0.846,34492,0.697
2024-07-29,W52,21,6,7,1,7,0.914,24874,0.627
2024-07-29,W53,32,8,10,10,4,0.887,27183,0.683
2024-07-29,W54,20,4,4,4,8,0.918,30586,0.468
2024-07-29,W55,25,8,7,6,4,0.816,17961,0.372
2024-07-29,W56,44,19,7,14,4,0.718,32340,0.401
2024-07-29,W57,25,4,4,9,8,0.747,18987,0.465
2024-07-29,W58,13,4,2,3,4,0.874,19735,0.556
2024-07-29,W59,33,11,13,6,3,0.738,34830,0.413
2024-07-29,W60,19,7,3,4,5,0.802,23754,0.701
2024-07-29,W61,18,5,4,3,6,0.878,22022,0.522
2024-07-29,W62,39,10,13,9,7,0.98,36329,0.8
2024-07-29,W63,37,10,13,6,8,0.969,43665,0.934
2024-07-29,W64,18,1,7,4,6,0.902,20878,0.925
2024-07-29,W65,21,3,7,6,5,0.98,44920,0.943
2024-07-29,W66,8,1,3,3,1,0.918,23367,0.898
2024-07-29,W67,30,10,8,6,6,0.889,21860,0.738
2024-07-29,W68,73,21,25,12,15,0.936,44352,0.634
2024-07-29,W69,10,0,3,3,4,0.934,23411,0.689
2024-07-29,W70,32,8,5,8,11,0.84,30024,0.648
2024-07-29,W71,14,4,2,3,5,0.811,20801,0.664
2024-07-29,W72,38,14,10,6,8,0.775,23716,0.337
2024-07-29,W73,27,9,4,9,5,0.75,17368,0.332
2024-07-29,W74,27,10,1,8,8,0.779,28403,0.56
2024-07-29,W75,24,13,4,4,3,0.883,31958,0.742
2024-07-29,W76,35,10,11,8,6,0.789,24907,0.317
2024-07-29,W77,30,10,5,8,7,0.916,30328,0.673
2024-07-29,W78,28,5,8,9,6,0.831,15876,0.387
2024-07-29,W79,26,10,8,7,1,0.885,22079,0.627
2024-07-29,W80,27,9,5,7,6,0.904,43000,0.614
2024-07-29,W81,21,5,7,5,4,0.852,26230,0.627
2024-07-29,W82,39,13,6,10,10,0.895,44488,0.75
2024-07-29,W83,27,7,5,8,7,0.823,41464,0.755
2024-07-29,W84,16,6,2,5,3,0.939,36107,0.927
2024-07-29,W85,29,8,8,6,7,0.867,24662,0.496
2024-07-29,W86,14,3,6,2,3,0.814,16679,0.371
2024-07-29,W87,52,15,11,14,12,0.79,24435,0.321
2024-07-29,W88,42,13,10,13,6,0.779,26151,0.344
2024-07-29,W89,21,3,4,5,9,0.748,19452,0.479
2024-07-29,W90,21,5,7,3,6,0.84,17849,0.417
2024-07-29,W91,28,7,10,8,3,0.965,24823,0.685
2024-07-29,W92,37,12,9,8,8,0.843,34223,0.725
2024-07-29,W93,14,2,0,6,6,0.928,15851,0.559
2024-07-29,W94,11,2,3,4,2,0.875,19000,0.665
2024-07-29,W95,15,6,2,2,5,0.829,20536,0.593
2024-07-29,W96,19,4,6,3,6,0.72,20726,0.47
2024-07-29,W97,20,8,2,6,4,0.768,31281,0.607
2024-07-29,W98,14,8,1,3,2,0.839,18267,0.612
2024-07-29,W99,24,7,4,4,9,0.796,22543,0.631
2024-07-29,W100,31,10,10,5,6,0.867,26657,0.491
2024-08-05,W01,45,12,8,14,11,0.874,40033,0.833
2024-08-05,W02,31,17,6,7,1,0.885,27644,0.555
2024-08-05,W03,39,16,9,6,8,0.862,34271,0.55
2024-08-05,W04,13,4,3,2,4,0.844,22662,0.564
2024-08-05,W05,22,8,4,6,4,0.916,21396,0.494
2024-08-05,W06,31,12,4,9,6,0.784,33431,0.431
2024-08-05,W07,40,16,12,8,4,0.847,34118,0.578
2024-08-05,W08,58,20,14,12,12,0.78,32912,0.321
2024-08-05,W09,43,14,11,6,12,0.815,29502,0.306
2024-08-05,W10,17,3,4,6,4,0.809,32802,0.607
2024-08-05,W11,24,5,5,9,5,0.926,40023,0.673
2024-08-05,W12,18,4,5,5,4,0.965,21560,0.732
2024-08-05,W13,20,4,6,3,7,0.919,36942,0.699
2024-08-05,W14,25,7,7,4,7,0.852,26877,0.829
2024-08-05,W15,24,13,5,4,2,0.833,34494,0.531
2024-08-05,W16,36,12,9,9,6,0.778,23529,0.543
2024-08-05,W17,22,8,5,6,3,0.792,21331,0.544
2024-08-05,W18,52,18,10,12,12,0.872,40882,0.505
2024-08-05,W19,36,11,8,8,9,0.827,23003,0.502
2024-08-05,W20,35,7,5,12,11,0.951,37681,0.777
2024-08-05,W21,23,5,7,4,7,0.879,27539,0.82
2024-08-05,W22,51,20,14,9,8,0.728,34488,0.329
2024-08-05,W23,54,18,15,10,11,0.951,34115,0.587
2024-08-05,W24,24,8,6,4,6,0.909,29948,0.737
2024-08-05,W25,19,6,6,5,2,0.962,20152,0.77
2024-08-05,W26,49,17,13,8,11,0.905,42728,0.571
2024-08-05,W27,44,16,11,8,9,0.924,35597,0.743
2024-08-05,W28,12,2,2,5,3,0.864,21681,0.764
2024-08-05,W29,40,16,12,8,4,0.861,32388,0.743
2024-08-05,W30,24,9,5,2,8,0.888,32225,0.722
2024-08-05,W31,13,4,6,1,2,0.875,24215,0.746
2024-08-05,W32,11,5,3,2,1,0.878,32799,0.914
2024-08-05,W33,16,3,6,5,2,0.825,16306,0.492
2024-08-05,W34,14,3,4,3,4,0.699,22526,0.374
2024-08-05,W35,45,15,11,10,9,0.811,28545,0.452
2024-08-05,W36,18,4,5,5,4,0.848,32879,0.616
2024-08-05,W37,44,14,11,12,7,0.824,32675,0.413
2024-08-05,W38,38,9,13,8,8,0.773,32082,0.574
2024-08-05,W39,13,3,2,3,5,0.905,20855,0.709
2024-08-05,W40,31,8,13,3,7,0.791,33091,0.502
2024-08-05,W41,29,5,13,6,5,0.859,34894,0.643
2024-08-05,W42,26,8,10,7,1,0.881,17327,0.512
2024-08-05,W43,36,10,9,9,8,0.788,26774,0.341
2024-08-05,W44,13,3,5,4,1,0.824,26589,0.613
2024-08-05,W45,31,10,13,6,2,0.851,29243,0.307
2024-08-05,W46,24,9,4,7,4,0.807,23284,0.634
2024-08-05,W47,14,6,3,3,2,0.895,22600,0.893
2024-08-05,W48,26,6,8,5,7,0.871,38034,0.924
2024-08-05,W49,48,13,16,12,7,0.861,37797,0.661
2024-08-05,W50,42,8,8,13,13,0.865,28168,0.409
2024-08-05,W51,20,10,3,3,4,0.887,34492,0.697
2024-08-05,W52,19,4,4,6,5,0.828,24874,0.627
2024-08-05,W53,31,9,5,12,5,0.878,27183,0.683
2024-08-05,W54,48,16,12,12,8,0.748,30586,0.468
2024-08-05,W55,33,11,6,4,12,0.832,17961,0.372
2024-08-05,W56,37,12,8,11,6,0.76,32340,0.401
2024-08-05,W57,26,8,5,6,7,0.782,18987,0.465
2024-08-05,W58,16,4,3,8,1,0.844,19735,0.556
2024-08-05,W59,33,5,10,11,7,0.722,34830,0.413
2024-08-05,W60,18,6,6,3,3,0.963,23754,0.701
2024-08-05,W61,21,8,4,4,5,0.853,22022,0.522
2024-08-05,W62,15,5,2,5,3,0.887,36329,0.8
2024-08-05,W63,45,6,13,12,14,0.98,43665,0.934
2024-08-05,W64,10,3,1,3,3,0.932,20878,0.925
2024-08-05,W65,16,2,3,6,5,0.849,44920,0.943
2024-08-05,W66,8,1,1,3,3,0.881,23367,0.898
2024-08-05,W67,23,8,5,7,3,0.88,21860,0.738
2024-08-05,W68,56,19,8,16,13,0.899,44352,0.634
2024-08-05,W69,16,4,4,5,3,0.84,23411,0.689
2024-08-05,W70,25,5,4,10,6,0.979,30024,0.648
2024-08-05,W71,10,3,2,5,0,0.887,20801,0.664
2024-08-05,W72,28,5,8,6,9,0.739,23716,0.337
2024-08-05,W73,16,8,3,4,1,0.752,17368,0.332
2024-08-05,W74,23,8,6,3,6,0.84,28403,0.56
2024-08-05,W75,19,6,4,3,6,0.887,31958,0.742
2024-08-05,W76,34,10,6,7,11,0.848,24907,0.317
2024-08-05,W77,25,8,7,7,3,0.847,30328,0.673
2024-08-05,W78,27,3,10,8,6,0.709,15876,0.387
2024-08-05,W79,23,7,1,6,9,0.835,22079,0.627
2024-08-05,W80,24,6,11,5,2,0.877,43000,0.614
2024-08-05,W81,23,9,5,3,6,0.866,26230,0.627
2024-08-05,W82,22,7,6,7,2,0.919,44488,0.75
2024-08-05,W83,26,7,7,8,4,0.885,41464,0.755
2024-08-05,W84,18,6,4,1,7,0.92,36107,0.927
2024-08-05,W85,35,16,6,9,4,0.769,24662,0.496
2024-08-05,W86,20,7,5,5,3,0.812,16679,0.371
2024-08-05,W87,32,9,7,6,10,0.788,24435,0.321
2024-08-05,W88,35,9,5,10,11,0.859,26151,0.344
2024-08-05,W89,16,6,5,3,2,0.838,19452,0.479
2024-08-05,W90,21,5,4,6,6,0.817,17849,0.417
2024-08-05,W91,17,6,2,6,3,0.935,24823,0.685
2024-08-05,W92,49,11,13,18,7,0.943,34223,0.725
2024-08-05,W93,23,10,2,4,7,0.817,15851,0.559
2024-08-05,W94,20,6,5,4,5,0.881,19000,0.665
2024-08-05,W95,21,6,4,4,7,0.813,20536,0.593
2024-08-05,W96,21,5,1,6,9,0.767,20726,0.47
2024-08-05,W97,32,11,8,8,5,0.942,31281,0.607
2024-08-05,W98,7,2,2,2,1,0.895,18267,0.612
2024-08-05,W99,14,6,3,4,1,0.884,22543,0.631
2024-08-05,W100,35,9,12,10,4,0.849,26657,0.491
2024-08-12,W01,37,6,12,12,7,0.871,40033,0.833
2024-08-12,W02,28,13,5,4,6,0.906,27644,0.555
2024-08-12,W03,27,10,7,6,4,0.877,34271,0.55
2024-08-12,W04,20,6,4,5,5,0.82,22662,0.564
2024-08-12,W05,33,8,7,10,8,0.801,21396,0.494
2024-08-12,W06,47,16,11,12,8,0.845,33431,0.431
2024-08-12,W07,43,8,12,12,11,0.879,34118,0.578
2024-08-12,W08,32,11,11,4,6,0.76,32912,0.321
2024-08-12,W09,65,17,21,15,12,0.744,29502,0.306
2024-08-12,W10,25,9,11,3,2,0.848,32802,0.607
2024-08-12,W11,24,6,5,6,7,0.903,40023,0.673
2024-08-12,W12,15,4,2,5,4,0.913,21560,0.732
2024-08-12,W13,23,9,6,4,4,0.891,36942,0.699
2024-08-12,W14,25,5,8,6,6,0.839,26877,0.829
2024-08-12,W15,14,4,3,5,2,0.839,34494,0.531
2024-08-12,W16,37,14,7,8,8,0.761,23529,0.543
2024-08-12,W17,25,6,12,3,4,0.816,21331,0.544
2024-08-12,W18,43,10,10,12,11,0.857,40882,0.505
2024-08-12,W19,30,7,11,7,5,0.751,23003,0.502
2024-08-12,W20,53,15,16,11,11,0.98,37681,0.777
2024-08-12,W21,16,6,4,0,6,0.948,27539,0.82
2024-08-12,W22,29,8,12,5,4,0.811,34488,0.329
2024-08-12,W23,25,6,6,8,5,0.789,34115,0.587
2024-08-12,W24,26,13,7,3,3,0.886,29948,0.737
2024-08-12,W25,19,4,5,8,2,0.878,20152,0.77
2024-08-12,W26,61,25,12,14,10,0.812,42728,0.571
2024-08-12,W27,22,5,9,5,3,0.851,35597,0.743
2024-08-12,W28,6,4,0,2,0,0.98,21681,0.764
2024-08-12,W29,23,5,3,10,5,0.891,32388,0.743
2024-08-12,W30,20,9,2,5,4,0.913,32225,0.722
2024-08-12,W31,28,9,7,9,3,0.865,24215,0.746
2024-08-12,W32,9,4,3,1,1,0.958,32799,0.914
2024-08-12,W33,18,7,6,4,1,0.813,16306,0.492
2024-08-12,W34,33,10,5,10,8,0.738,22526,0.374
2024-08-12,W35,36,7,6,8,15,0.853,28545,0.452
2024-08-12,W36,27,7,7,4,9,0.917,32879,0.616
2024-08-12,W37,28,5,7,11,5,0.742,32675,0.413
2024-08-12,W38,28,8,11,5,4,0.879,32082,0.574
2024-08-12,W39,14,3,6,3,2,0.856,20855,0.709
2024-08-12,W40,28,10,8,2,8,0.841,33091,0.502
2024-08-12,W41,39,12,5,12,10,0.907,34894,0.643
2024-08-12,W42,29,9,8,9,3,0.835,17327,0.512
2024-08-12,W43,24,9,6,5,4,0.829,26774,0.341
2024-08-12,W44,36,9,8,6,13,0.835,26589,0.613
2024-08-12,W45,35,10,12,9,4,0.701,29243,0.307
2024-08-12,W46,32,7,11,10,4,0.847,23284,0.634
2024-08-12,W47,11,5,1,4,1,0.975,22600,0.893
2024-08-12,W48,30,10,7,8,5,0.955,38034,0.924
2024-08-12,W49,35,11,9,9,6,0.791,37797,0.661
2024-08-12,W50,29,7,8,10,4,0.817,28168,0.409
2024-08-12,W51,19,7,4,4,4,0.823,34492,0.697
2024-08-12,W52,37,16,7,9,5,0.824,24874,0.627
2024-08-12,W53,28,8,6,10,4,0.92,27183,0.683
2024-08-12,W54,70,24,17,19,10,0.79,30586,0.468
2024-08-12,W55,33,12,10,4,7,0.803,17961,0.372
2024-08-12,W56,43,11,12,12,8,0.828,32340,0.401
2024-08-12,W57,24,9,6,4,5,0.899,18987,0.465
2024-08-12,W58,10,1,1,3,5,0.82,19735,0.556
2024-08-12,W59,47,17,9,10,11,0.78,34830,0.413
2024-08-12,W60,9,1,3,2,3,0.879,23754,0.701
2024-08-12,W61,25,8,11,3,3,0.784,22022,0.522
2024-08-12,W62,21,5,2,7,7,0.858,36329,0.8
2024-08-12,W63,22,5,8,5,4,0.952,43665,0.934
2024-08-12,W64,11,8,1,2,0,0.948,20878,0.925
2024-08-12,W65,28,8,8,4,8,0.98,44920,0.943
2024-08-12,W66,10,4,2,3,1,0.915,23367,0.898
2024-08-12,W67,13,3,5,4,1,0.962,21860,0.738
2024-08-12,W68,36,9,9,7,11,0.798,44352,0.634
2024-08-12,W69,13,4,2,4,3,0.87,23411,0.689
2024-08-12,W70,39,10,10,9,10,0.818,30024,0.648
2024-08-12,W71,13,5,2,4,2,0.783,20801,0.664
2024-08-12,W72,36,5,10,10,11,0.798,23716,0.337
2024-08-12,W73,24,9,5,4,6,0.736,17368,0.332
2024-08-12,W74,37,11,7,13,6,0.709,28403,0.56
2024-08-12,W75,27,13,5,2,7,0.84,31958,0.742
2024-08-12,W76,33,10,8,5,10,0.822,24907,0.317
2024-08-12,W77,18,3,4,8,3,0.86,30328,0.673
2024-08-12,W78,37,8,8,12,9,0.817,15876,0.387
2024-08-12,W79,29,10,7,4,8,0.939,22079,0.627
2024-08-12,W80,42,13,10,13,6,0.935,43000,0.614
2024-08-12,W81,22,3,8,3,8,0.786,26230,0.627
2024-08-12,W82,31,9,7,5,10,0.872,44488,0.75
2024-08-12,W83,20,9,2,5,4,0.894,41464,0.755
2024-08-12,W84,20,7,5,2,6,0.971,36107,0.927
2024-08-12,W85,25,9,6,4,6,0.815,24662,0.496
2024-08-12,W86,25,7,3,7,8,0.823,16679,0.371
2024-08-12,W87,49,14,12,11,12,0.752,24435,0.321
2024-08-12,W88,41,14,9,7,11,0.757,26151,0.344
2024-08-12,W89,28,9,6,4,9,0.818,19452,0.479
2024-08-12,W90,16,5,4,2,5,0.847,17849,0.417
2024-08-12,W91,18,2,5,5,6,0.896,24823,0.685
2024-08-12,W92,32,9,7,10,6,0.901,34223,0.725
2024-08-12,W93,19,6,6,4,3,0.921,15851,0.559
2024-08-12,W94,13,1,3,6,3,0.805,19000,0.665
2024-08-12,W95,33,10,5,14,4,0.768,20536,0.593
2024-08-12,W96,27,10,8,5,4,0.796,20726,0.47
2024-08-12,W97,29,9,6,10,4,0.83,31281,0.607
2024-08-12,W98,14,5,5,1,3,0.848,18267,0.612
2024-08-12,W99,29,6,7,10,6,0.842,22543,0.631
2024-08-12,W100,23,4,10,5,4,0.909,26657,0.491
2024-08-19,W01,20,6,4,6,4,0.902,40033,0.833
2024-08-19,W02,20,7,3,3,7,0.847,27644,0.555
2024-08-19,W03,27,9,6,7,5,0.862,34271,0.55
2024-08-19,W04,17,10,4,2,1,0.883,22662,0.564
2024-08-19,W05,28,8,10,6,4,0.856,21396,0.494
2024-08-19,W06,30,8,8,5,9,0.804,33431,0.431
2024-08-19,W07,27,6,9,6,6,0.893,34118,0.578
2024-08-19,W08,47,17,12,10,8,0.816,32912,0.321
2024-08-19,W09,43,11,12,11,9,0.82,29502,0.306
2024-08-19,W10,44,15,14,7,8,0.861,32802,0.607
2024-08-19,W11,22,6,2,8,6,0.881,40023,0.673
2024-08-19,W12,14,3,4,5,2,0.87,21560,0.732
2024-08-19,W13,15,3,1,6,5,0.841,36942,0.699
2024-08-19,W14,15,4,2,5,4,0.887,26877,0.829
2024-08-19,W15,20,4,6,2,8,0.701,34494,0.531
2024-08-19,W16,16,6,3,4,3,0.897,23529,0.543
2024-08-19,W17,32,9,9,6,8,0.901,21331,0.544
2024-08-19,W18,46,12,14,8,12,0.836,40882,0.505
2024-08-19,W19,30,10,10,3,7,0.795,23003,0.502
2024-08-19,W20,26,2,7,8,9,0.937,37681,0.777
2024-08-19,W21,26,8,2,10,6,0.912,27539,0.82
2024-08-19,W22,55,14,12,17,12,0.814,34488,0.329
2024-08-19,W23,39,13,10,10,6,0.871,34115,0.587
2024-08-19,W24,28,13,4,6,5,0.976,29948,0.737
2024-08-19,W25,16,3,6,3,4,0.906,20152,0.77
2024-08-19,W26,51,18,12,8,13,0.789,42728,0.571
2024-08-19,W27,14,4,3,4,3,0.853,35597,0.743
2024-08-19,W28,14,6,4,4,0,0.893,21681,0.764
2024-08-19,W29,19,4,7,4,4,0.812,32388,0.743
2024-08-19,W30,34,11,9,10,4,0.863,32225,0.722
2024-08-19,W31,9,1,4,1,3,0.914,24215,0.746
2024-08-19,W32,13,5,5,2,1,0.939,32799,0.914
2024-08-19,W33,28,9,7,5,7,0.804,16306,0.492
2024-08-19,W34,26,12,2,6,6,0.852,22526,0.374
2024-08-19,W35,39,16,7,6,10,0.859,28545,0.452
2024-08-19,W36,39,11,6,14,8,0.807,32879,0.616
2024-08-19,W37,42,7,14,9,12,0.798,32675,0.413
2024-08-19,W38,31,14,3,9,5,0.822,32082,0.574
2024-08-19,W39,12,8,2,2,0,0.847,20855,0.709
2024-08-19,W40,33,8,10,11,4,0.753,33091,0.502
2024-08-19,W41,22,5,5,8,4,0.861,34894,0.643
2024-08-19,W42,12,4,3,4,1,0.747,17327,0.512
2024-08-19,W43,55,22,11,16,6,0.718,26774,0.341
2024-08-19,W44,35,10,14,8,3,0.731,26589,0.613
2024-08-19,W45,52,16,15,10,11,0.783,29243,0.307
2024-08-19,W46,29,6,7,9,7,0.795,23284,0.634
2024-08-19,W47,22,7,6,4,5,0.974,22600,0.893
2024-08-19,W48,23,10,6,6,1,0.919,38034,0.924
2024-08-19,W49,42,12,11,12,7,0.87,37797,0.661
2024-08-19,W50,66,26,15,13,12,0.672,28168,0.409
2024-08-19,W51,23,5,8,5,5,0.868,34492,0.697
2024-08-19,W52,27,6,11,4,6,0.812,24874,0.627
2024-08-19,W53,27,10,4,9,4,0.819,27183,0.683
2024-08-19,W54,48,10,14,12,12,0.848,30586,0.468
2024-08-19,W55,27,11,7,5,4,0.854,17961,0.372
2024-08-19,W56,63,13,18,16,16,0.797,32340,0.401
2024-08-19,W57,36,12,5,11,8,0.79,18987,0.465
2024-08-19,W58,18,4,3,4,7,0.826,19735,0.556
2024-08-19,W59,46,14,7,9,16,0.709,34830,0.413
2024-08-19,W60,16,3,3,6,4,0.903,23754,0.701
2024-08-19,W61,23,6,4,11,2,0.892,22022,0.522
2024-08-19,W62,17,8,4,1,4,0.873,36329,0.8
2024-08-19,W63,39,17,8,7,7,0.903,43665,0.934
2024-08-19,W64,11,3,3,4,1,0.863,20878,0.925
2024-08-19,W65,18,6,1,5,6,0.843,44920,0.943
2024-08-19,W66,10,2,4,1,3,0.901,23367,0.898
2024-08-19,W67,20,5,5,8,2,0.924,21860,0.738
2024-08-19,W68,61,12,18,20,11,0.865,44352,0.634
